"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190207","1","D2",-0.284440443186904,-0.321200333425953,-0.321200333425953,0.4
"20190207","1","A3",-0.313116380794221,-0.49568451801363,-0.49568451801363,0.4
"20190207","1","B3",-0.29642586939418,-0.303252675789187,-0.344234102975672,0.4
"20190207","1","C3",-0.242850922662243,-0.252802189413687,-0.252802189413687,0.4
"20190207","1","D3",-0.202903830203457,-0.17403632516311,-0.175953735888525,0.4
"20190207","1","A4",-0.357906075461911,-0.357906075461911,-0.357906075461911,0.4
"20190207","1","B4",-0.269248032059542,-0.194530219780219,-0.192816820276494,0.4
"20190207","1","C4",-0.232407376517468,-0.201978646292482,-0.201978646292482,0.4
"20190207","1","D4",-0.295314717958968,-0.381784134784135,-0.374373447448064,0.4
"20190207","1","A5",-0.31964085682935,-0.31964085682935,-0.287981193064933,0.4
"20190207","1","B5",-0.351507674777861,-0.408235974551754,-0.408235974551754,0.4
"20190207","1","C5",-0.341336158510469,-0.307663599301107,-0.319094875273972,0.4
"20190207","1","D5",-0.291149213744906,-0.291149213744906,-0.311919619249073,0.4
"20190207","1","A6",-0.334475430850309,-0.347195961932805,-0.347195961932805,0.4
"20190207","1","B6",-0.377749893177612,-0.262556683822503,-0.262556683822503,0.4
"20190207","1","C6",-0.174142037106638,-0.174142037106638,-0.217984804208071,0.4
"20190207","1","D6",-0.257861804186073,-0.247210418923342,-0.247210418923342,0.4
"20190207","2","A1",-0.175653641730581,-0.177615093122635,-0.177615093122635,0.4
"20190207","2","B1",-0.205217801829223,-0.201722393478452,-0.137583579028982,0.4
"20190207","2","C1",-0.203686372159303,-0.165542703026683,-0.165542703026683,0.4
"20190207","2","D1",-0.181585489336255,-0.148666809366833,-0.148666809366833,0.4
"20190207","2","A2",-0.260148220618806,-0.382916875173754,-0.383710104038081,0.4
"20190207","2","B2",-0.229514782864161,-0.174217809603303,-0.174217809603303,0.4
"20190207","2","C2",-0.253471234806036,-0.21727856101118,-0.231578277827783,0.4
"20190207","2","D2",-0.226634367474147,-0.226634367474147,-0.372089191976002,0.4
"20190207","2","A3",-0.311709398632504,-0.270904860544433,-0.27229765758903,0.4
"20190207","2","B3",-0.287496679465818,-0.258007358455197,-0.258007358455197,0.4
"20190207","2","C3",-0.283484705484042,-0.298313362474562,-0.298313362474562,0.4
"20190207","2","D3",-0.219013805685299,-0.219013805685299,-0.200487433221383,0.4
"20190207","2","A4",-0.265683801902857,-0.265683801902857,-0.292247787610618,0.4
"20190207","2","B4",-0.316100433117827,-0.292267479093944,-0.288687765706181,0.4
"20190207","2","C4",-0.307783059418456,-0.3041250564742,-0.221273351062082,0.4
"20190207","2","D4",-0.262060024689858,-0.255315858363185,-0.37193689880724,0.4
"20190207","2","A5",-0.244440006693821,-0.244440006693821,-0.201830339604295,0.4
"20190207","2","B5",-0.239851777187571,-0.252638290845812,-0.20740366016962,0.4
"20190207","2","C5",-0.254427944469326,-0.231903140747687,-0.24179076791753,0.4
"20190207","2","D5",-0.32935539632781,-0.373081124859392,-0.373081124859392,0.4
"20190207","2","A6",-0.291208953350619,-0.291350905645478,-0.286301237558669,0.4
