Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
31.01.19 23:39:21,53.6,286.76,293.02,298.41,284.98,273.48,271.28,267.34,269.09,263.85,263.41,259.07,261.24,257.77,259.07,259.94,249.15,256.04,256.9,257.77,248.72,252.59,254.74,252.59,246.58,,14,968,28,14.59,
31.01.19 23:39:36,53.85,290.33,286.31,297.96,290.78,271.28,269.53,269.53,266.9,262.54,262.98,259.94,260.81,257.34,258.64,259.5,249.58,256.9,257.34,258.2,248.72,253.45,255.18,253.45,247,,14,968,28,14.59,
31.01.19 23:39:51,54.1,299.32,288.99,301.12,294.81,271.72,270.84,269.53,266.9,263.85,263.85,258.2,262.11,258.2,259.94,259.94,249.15,256.47,257.34,258.2,249.15,253.88,255.18,254.31,247.43,,14,968,28,14.57,
31.01.19 23:40:06,54.35,293.02,298.41,301.12,284.09,266.9,271.72,270.84,268.22,262.98,263.85,261.67,258.2,256.9,258.64,259.07,249.58,256.04,257.34,258.64,248.29,253.45,254.74,253.88,246.58,,14,968,28,14.59,
31.01.19 23:40:21,54.6,293.02,291.23,293.47,294.36,273.92,273.04,265.59,266.03,262.54,262.11,260.37,259.94,257.34,258.2,259.94,249.15,256.47,257.34,259.07,249.15,253.02,255.61,253.45,247,,14,968,28,14.57,
31.01.19 23:40:36,54.85,296.16,288.99,301.12,284.98,267.34,270.84,268.22,267.78,262.98,262.98,259.94,259.94,257.77,258.64,258.64,249.58,256.04,257.34,259.07,248.29,253.02,254.74,253.45,247,,14,968,28,14.57,
31.01.19 23:40:51,55.1,290.33,291.23,290.78,290.33,271.28,271.72,267.34,266.03,261.67,262.98,262.11,259.5,257.34,258.64,258.2,248.29,256.47,256.9,258.2,248.72,253.02,255.18,253.45,247.43,,14,968,28,14.59,
31.01.19 23:41:06,55.35,289.88,300.67,293.02,285.42,266.9,270.41,268.65,263.85,262.98,260.81,260.37,261.67,256.9,258.64,258.64,248.72,256.04,256.9,257.77,247.86,252.59,255.18,253.02,247,,14,968,28,14.59,
31.01.19 23:41:21,55.6,296.16,288.54,286.76,291.23,271.28,271.72,268.22,266.9,264.29,262.11,258.64,260.37,256.9,258.64,258.2,250.01,256.04,257.34,258.2,247.43,253.02,255.18,253.88,247.43,,14,968,28,14.57,
31.01.19 23:41:37,55.87,296.16,281.87,291.23,287.21,271.28,270.84,267.34,265.59,264.72,261.67,258.64,261.24,257.34,258.2,259.07,248.72,255.61,257.34,259.07,248.29,253.88,254.74,253.88,247,,14,968,28,14.57,
31.01.19 23:41:52,56.12,293.02,283.65,288.99,287.65,269.53,270.41,269.09,265.16,263.41,263.41,259.5,258.2,256.04,258.2,258.64,248.29,256.04,256.9,258.2,248.29,253.02,253.88,253.45,246.58,,14,968,28,14.57,
31.01.19 23:42:07,56.37,287.21,296.16,298.86,283.65,265.59,266.03,266.47,266.47,264.29,260.81,260.37,259.94,257.34,259.07,258.2,249.58,256.47,256.9,257.77,247,253.02,255.61,253.02,246.58,,14,968,28,14.57,
31.01.19 23:42:22,56.62,293.02,288.99,296.61,284.98,272.6,269.53,269.97,265.59,262.98,263.85,260.81,260.37,257.77,259.07,260.37,249.15,256.47,256.9,258.2,248.29,253.02,254.74,253.45,247,,14,968,28,14.57,
31.01.19 23:42:37,56.87,293.02,290.78,297.96,282.76,273.48,267.34,266.9,267.78,262.98,262.54,259.07,259.94,256.47,258.2,259.07,249.58,255.18,256.47,257.77,247.86,253.02,254.31,252.59,247,,14,968,28,14.57,
31.01.19 23:42:52,57.12,289.88,295.71,290.78,285.42,271.28,273.92,267.34,266.03,263.41,263.85,260.37,258.2,256.9,258.2,259.5,247.86,256.04,256.47,257.77,248.29,253.02,254.31,253.45,246.15,,14,968,28,14.57,
31.01.19 23:43:07,57.37,290.33,286.31,298.41,283.65,272.6,268.65,267.34,268.22,262.54,263.85,260.37,260.37,258.64,259.5,258.2,247.86,256.47,256.9,258.2,248.29,253.02,254.74,253.45,246.58,,14,968,28,14.56,
31.01.19 23:43:22,57.62,289.88,291.23,298.41,285.42,272.6,269.53,267.34,265.16,263.41,262.98,260.37,260.81,256.9,258.64,258.64,248.72,256.04,256.04,258.2,247.86,253.02,254.74,253.02,246.58,,14,968,28,14.56,
31.01.19 23:43:37,57.87,292.57,295.26,295.26,282.31,265.16,271.28,265.16,261.24,262.98,262.98,257.77,257.34,256.9,257.77,258.2,247,255.61,256.04,257.34,247.86,252.59,254.31,253.02,245.72,,14,968,28,14.56,
31.01.19 23:43:52,58.12,286.76,290.78,289.88,287.21,268.22,268.22,266.03,267.34,263.41,263.41,258.2,259.5,256.9,257.34,259.94,247.86,255.61,256.47,257.77,248.72,253.45,253.45,252.59,246.58,,14,968,28,14.57,
31.01.19 23:44:07,58.37,287.21,293.47,290.78,290.78,271.28,272.6,268.22,264.29,264.72,263.41,260.37,259.5,257.34,258.64,258.2,248.72,255.18,256.47,258.2,248.29,252.59,254.74,252.59,246.58,,14,968,28,14.56,
31.01.19 23:44:22,58.62,292.57,290.78,295.71,287.21,272.16,266.9,265.59,268.22,263.41,262.11,257.77,260.37,257.34,258.2,258.64,247.43,255.61,256.47,258.2,247.86,253.02,253.88,253.02,245.29,,14,968,28,14.56,
31.01.19 23:44:37,58.87,287.21,293.47,293.02,293.92,265.59,267.34,267.34,265.59,264.29,262.11,259.07,259.5,256.04,258.2,258.64,249.15,255.61,256.9,258.2,248.29,252.59,255.18,253.02,246.15,,14,968,28,14.54,
31.01.19 23:44:52,59.12,289.88,295.71,297.96,285.42,272.16,273.48,266.9,267.34,263.41,262.11,260.37,257.77,257.34,258.2,259.07,248.72,256.47,256.47,258.2,247.86,252.59,254.31,252.16,246.15,,14,968,28,14.56,
31.01.19 23:45:07,59.37,286.76,290.78,297.96,284.53,269.53,271.72,266.9,264.29,262.98,262.54,258.64,259.07,258.2,258.2,259.94,248.29,255.18,256.9,257.34,247.43,252.59,254.74,252.59,246.58,,14,968,28,14.54,
31.01.19 23:45:22,59.62,287.21,293.47,293.02,290.33,269.97,269.53,266.9,267.34,262.98,261.67,261.24,259.94,257.77,257.77,258.2,248.29,255.61,256.9,257.34,248.29,253.02,254.31,253.02,247.43,,14,968,28,14.54,
31.01.19 23:45:37,59.87,289.88,278.77,297.51,282.76,266.9,270.41,268.22,267.78,261.24,262.11,258.2,259.94,256.04,258.64,258.2,249.15,255.61,256.47,257.77,247.86,252.16,253.88,252.59,246.15,,14,968,28,14.54,
31.01.19 23:45:52,60.12,287.21,286.31,295.71,288.54,268.65,270.84,265.59,264.72,261.67,262.54,260.37,259.07,257.34,259.07,259.07,248.72,255.61,256.9,258.64,247.43,253.02,254.74,253.02,247,,14,968,28,14.54,
31.01.19 23:46:07,60.37,295.71,290.78,296.61,289.88,272.6,271.72,266.9,267.78,263.41,262.98,259.94,261.24,256.9,258.2,258.2,249.58,255.61,256.47,257.34,247.86,252.16,254.31,253.02,245.72,,14,968,28,14.54,
31.01.19 23:46:22,60.62,295.71,286.31,298.41,292.12,265.59,266.03,268.65,268.65,261.67,263.41,258.2,259.5,256.47,258.64,258.2,248.29,256.04,256.47,258.2,248.72,252.59,254.31,253.02,246.15,,14,968,28,14.54,
31.01.19 23:46:37,60.87,289.88,290.78,290.33,291.23,269.53,270.41,269.53,267.34,263.41,261.24,259.07,259.5,257.34,257.34,257.34,248.29,254.31,256.47,257.77,248.29,252.59,253.88,252.16,246.58,,14,968,28,14.52,
31.01.19 23:46:52,61.12,286.76,295.26,288.1,288.54,268.22,265.59,268.22,265.59,262.11,262.11,259.94,258.64,256.9,257.77,258.64,247.86,255.61,256.04,257.34,247.86,253.02,253.45,253.02,246.58,,14,968,28,14.54,
31.01.19 23:47:07,61.37,293.02,295.71,298.86,285.42,266.9,270.84,269.53,264.72,262.98,262.54,260.81,259.07,257.34,258.64,257.77,248.29,255.61,256.47,256.9,247.43,253.45,253.88,252.59,247,,14,968,28,14.54,
31.01.19 23:47:22,61.62,286.76,290.78,295.26,287.21,266.9,266.9,267.78,269.09,260.81,263.41,259.94,259.5,256.04,257.77,258.64,248.72,254.74,255.61,256.04,247,251.73,254.31,253.02,245.72,,14,968,28,14.54,
31.01.19 23:47:37,61.87,286.76,293.02,293.92,285.87,270.84,268.22,268.65,268.22,262.54,262.11,259.94,259.5,256.04,257.77,258.64,247.86,256.04,256.04,257.34,247.86,252.59,253.88,253.02,246.58,,14,968,28,14.54,
31.01.19 23:47:52,62.12,298.86,290.78,302.93,290.33,266.9,266.9,269.97,268.22,260.37,263.41,259.07,259.07,257.77,257.34,259.07,247,254.74,256.47,256.47,247.86,253.02,253.88,252.59,245.72,,14,968,28,14.54,
31.01.19 23:48:07,62.37,295.71,290.78,290.78,288.1,268.22,269.53,267.34,264.29,261.67,263.85,260.37,258.2,256.47,258.2,257.77,248.72,255.18,256.47,257.77,247.86,253.02,254.31,252.59,245.72,,14,968,28,14.52,
31.01.19 23:48:22,62.62,295.71,290.78,293.47,290.78,269.53,271.72,266.9,265.59,263.41,262.11,259.07,257.77,256.47,257.77,259.07,249.15,255.61,256.04,257.34,247.86,252.59,253.45,253.02,246.15,,14,968,28,14.52,
31.01.19 23:48:37,62.87,293.02,291.23,291.23,285.87,266.9,270.84,262.98,267.78,262.11,261.67,259.94,259.07,256.9,258.64,259.5,248.29,255.18,256.47,257.34,247.86,252.59,253.45,253.02,247,,14,968,28,14.54,
31.01.19 23:48:52,63.12,289.88,295.71,291.23,292.12,272.6,270.84,266.47,265.59,261.67,263.41,258.2,259.07,256.9,257.77,256.47,247.43,254.74,256.04,257.77,247.86,252.59,254.31,253.45,246.15,,14,968,28,14.52,
31.01.19 23:49:07,63.37,289.88,286.31,298.86,284.98,271.28,269.53,268.65,266.47,263.41,261.67,259.5,259.07,256.47,257.77,259.07,248.72,255.61,256.47,257.34,247.86,252.59,253.45,253.45,246.15,,14,968,28,14.52,
31.01.19 23:49:22,63.62,289.88,286.31,295.71,284.09,265.59,269.53,266.47,270.84,262.11,262.54,260.81,260.37,256.9,258.2,257.34,247.86,255.18,256.04,257.34,248.29,252.59,253.45,253.02,246.15,,14,968,28,14.54,
31.01.19 23:49:37,63.87,293.02,288.54,288.99,287.65,269.53,268.22,265.59,267.78,263.41,262.98,258.2,259.94,256.9,258.64,256.9,247.86,255.18,255.61,258.2,248.72,252.59,254.31,253.02,246.58,,14,968,28,14.52,
31.01.19 23:49:52,64.12,293.02,284.09,295.71,287.21,269.97,268.65,263.41,267.34,260.81,261.67,257.77,260.37,256.47,258.64,259.07,248.29,255.61,256.04,258.2,248.29,251.73,254.31,253.02,246.15,,14,968,28,14.52,
31.01.19 23:50:07,64.37,289.88,293.47,291.23,285.87,268.22,269.53,269.09,266.47,260.81,260.81,258.64,259.94,256.04,257.77,258.2,247.43,254.74,255.61,257.34,247.43,251.73,253.88,252.59,246.15,,14,968,28,14.52,
31.01.19 23:50:22,64.62,289.88,288.54,298.41,283.65,269.53,268.22,268.22,267.78,262.11,262.98,259.07,259.5,256.9,257.34,257.34,248.72,254.74,255.61,256.9,247.86,252.59,254.31,252.59,246.15,,14,968,28,14.52,
31.01.19 23:50:37,64.87,289.88,286.31,296.16,287.65,266.9,270.41,265.59,264.72,260.37,261.24,259.5,259.07,256.47,258.2,258.64,248.72,255.18,256.04,256.47,247.86,252.16,253.88,252.59,246.15,,14,968,28,14.52,
31.01.19 23:50:52,65.12,289.88,290.78,298.41,290.33,269.53,270.41,266.47,265.59,262.98,262.98,259.94,258.2,255.61,256.9,256.9,247.43,254.74,255.61,257.34,247,252.59,253.88,251.73,245.72,,14,968,28,14.5,
